hour,day_of_week,is_school_day,is_arrival_time,is_dismissal_time,weather_condition,precipitation,visibility_level,road_id,start_node,end_node,num_lanes,speed_limit,distance_km,is_intersection,neighborhood_id,neighborhood_population,working_population_pct,students_population,distance_to_school_m,crosswalk_present,crossing_guard_present,traffic_volume,average_speed,congestion_level,accident_risk
22,1,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N7,7464,0.55,859,1104,1,0,35,21.2,LOW,LOW
22,1,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N3,3712,0.6,432,1458,1,0,27,18.2,LOW,LOW
22,1,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N4,3244,0.47,638,846,1,0,27,18.2,LOW,LOW
22,1,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N6,4628,0.63,1118,1795,0,0,33,31.8,LOW,LOW
22,1,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N2,3839,0.62,958,1554,1,0,27,33.2,LOW,LOW
22,1,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,330,1,0,34,16.5,LOW,LOW
22,1,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N5,7139,0.6,974,402,0,0,34,16.5,LOW,LOW
22,1,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N2,3839,0.62,958,1450,0,0,29,32.8,LOW,LOW
22,1,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,1119,1,0,30,32.5,LOW,LOW
22,1,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N1,5253,0.51,542,1282,0,0,18,20.5,LOW,LOW
22,1,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N3,3712,0.6,432,522,1,0,29,17.8,LOW,LOW
22,1,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N2,3839,0.62,958,1985,0,0,18,25.5,LOW,LOW
22,1,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N6,4628,0.63,1118,660,0,0,31,22.2,LOW,LOW
22,1,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N2,3839,0.62,958,643,0,0,30,17.5,LOW,LOW
22,1,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N4,3244,0.47,638,900,1,0,23,19.2,LOW,LOW
22,1,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N1,5253,0.51,542,733,1,0,31,17.2,LOW,LOW
22,1,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N2,3839,0.62,958,1286,0,0,22,19.5,LOW,LOW
22,1,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N0,8238,0.48,1159,987,0,0,34,31.5,LOW,LOW
22,1,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N7,7464,0.55,859,690,1,0,39,30.2,LOW,LOW
22,1,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,1121,0,0,15,21.2,LOW,LOW
22,1,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N0,8238,0.48,1159,1494,1,0,28,18.0,LOW,LOW
22,1,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N6,4628,0.63,1118,1377,1,0,23,34.2,LOW,LOW
22,1,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N3,3712,0.6,432,1097,1,0,21,34.8,LOW,LOW
22,1,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N3,3712,0.6,432,1737,0,0,25,28.8,LOW,LOW
22,1,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N5,7139,0.6,974,1029,0,0,35,26.2,LOW,LOW
22,1,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N0,8238,0.48,1159,679,0,0,25,18.8,LOW,LOW
22,1,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N3,3712,0.6,432,1100,0,0,19,20.2,LOW,LOW
22,1,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N4,3244,0.47,638,981,0,0,21,29.8,LOW,LOW
22,1,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,202,0,0,35,26.2,LOW,LOW
22,1,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,817,0,0,24,19.0,LOW,LOW
22,1,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,276,0,0,25,18.8,LOW,LOW
22,1,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N0,8238,0.48,1159,1601,0,0,32,32.0,LOW,LOW
22,1,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N3,3712,0.6,432,1298,1,0,22,34.5,LOW,LOW
22,1,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N4,3244,0.47,638,548,1,0,14,21.5,LOW,LOW
22,1,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N3,3712,0.6,432,826,1,0,17,20.8,LOW,LOW
22,1,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,965,1,0,19,30.2,LOW,LOW
22,1,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,1928,0,0,24,29.0,LOW,LOW
22,1,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N6,4628,0.63,1118,1322,1,0,27,28.2,LOW,LOW
22,1,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N4,3244,0.47,638,1254,0,0,21,29.8,LOW,LOW
22,1,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,1747,1,0,37,20.8,LOW,LOW
22,1,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N1,5253,0.51,542,612,0,0,22,24.5,LOW,LOW
22,1,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N3,3712,0.6,432,1235,1,0,20,20.0,LOW,LOW
22,1,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N5,7139,0.6,974,724,1,0,32,17.0,LOW,LOW
22,1,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N4,3244,0.47,638,1260,1,0,14,36.5,LOW,LOW
22,1,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N7,7464,0.55,859,869,0,0,39,30.2,LOW,LOW
22,1,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,383,0,0,37,15.8,LOW,LOW
22,1,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N6,4628,0.63,1118,1131,1,0,33,16.8,LOW,LOW
22,1,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N2,3839,0.62,958,825,1,0,27,33.2,LOW,LOW
22,1,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N6,4628,0.63,1118,961,1,0,32,32.0,LOW,LOW
22,1,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N4,3244,0.47,638,156,1,0,25,18.8,LOW,LOW
22,1,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N4,3244,0.47,638,281,1,0,12,22.0,LOW,LOW
22,1,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N5,7139,0.6,974,1711,1,0,30,22.5,LOW,LOW
22,1,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N1,5253,0.51,542,360,1,0,25,23.8,LOW,LOW
22,1,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N3,3712,0.6,432,1646,0,0,25,18.8,LOW,LOW
22,1,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N1,5253,0.51,542,925,0,0,30,17.5,LOW,LOW
22,1,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N6,4628,0.63,1118,1753,1,0,19,20.2,LOW,LOW
22,1,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N2,3839,0.62,958,273,0,0,30,17.5,LOW,LOW
23,1,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,1317,1,0,29,32.8,LOW,LOW
23,1,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N6,4628,0.63,1118,1258,1,0,22,34.5,LOW,LOW
23,1,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,1870,1,0,27,18.2,LOW,LOW
23,1,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N2,3839,0.62,958,1616,0,0,17,20.8,LOW,LOW
23,1,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,1157,0,0,25,33.8,LOW,LOW
23,1,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N4,3244,0.47,638,379,1,0,16,36.0,LOW,LOW
23,1,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N6,4628,0.63,1118,716,0,0,26,28.5,LOW,LOW
23,1,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N5,7139,0.6,974,1749,0,0,35,26.2,LOW,LOW
23,1,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N6,4628,0.63,1118,334,0,0,34,16.5,LOW,LOW
23,1,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N1,5253,0.51,542,413,0,0,20,20.0,LOW,LOW
23,1,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N5,7139,0.6,974,606,0,0,29,27.8,LOW,LOW
23,1,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,1070,0,0,30,27.5,LOW,LOW
23,1,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N2,3839,0.62,958,900,1,0,16,21.0,LOW,LOW
23,1,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N5,7139,0.6,974,714,0,0,27,18.2,LOW,LOW
23,1,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N7,7464,0.55,859,476,1,0,37,30.8,LOW,LOW
23,1,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N7,7464,0.55,859,1782,1,0,32,32.0,LOW,LOW
23,1,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N5,7139,0.6,974,985,0,0,40,15.0,MEDIUM,MEDIUM
23,1,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,478,0,0,20,20.0,LOW,LOW
23,1,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N3,3712,0.6,432,449,0,0,20,30.0,LOW,LOW
23,1,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N5,7139,0.6,974,1083,1,0,32,27.0,LOW,LOW
23,1,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N6,4628,0.63,1118,1467,1,0,28,28.0,LOW,LOW
23,1,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,852,1,0,28,28.0,LOW,LOW
23,1,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,890,1,0,32,22.0,LOW,LOW
23,1,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N2,3839,0.62,958,953,1,0,19,25.2,LOW,LOW
23,1,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N5,7139,0.6,974,157,0,0,39,15.2,LOW,LOW
23,1,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N7,7464,0.55,859,346,1,0,34,16.5,LOW,LOW
23,1,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N5,7139,0.6,974,1288,0,0,38,30.5,LOW,LOW
23,1,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N2,3839,0.62,958,1421,0,0,25,33.8,LOW,LOW
23,1,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N7,7464,0.55,859,1959,0,0,39,15.2,LOW,LOW
23,1,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,1058,0,0,35,16.2,LOW,LOW
23,1,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N0,8238,0.48,1159,118,1,0,38,30.5,LOW,LOW
23,1,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N1,5253,0.51,542,1125,1,0,23,34.2,LOW,LOW
23,1,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N6,4628,0.63,1118,1948,1,0,25,18.8,LOW,LOW
23,1,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N2,3839,0.62,958,457,0,0,28,18.0,LOW,LOW
23,1,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N5,7139,0.6,974,1443,1,0,30,22.5,LOW,LOW
23,1,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N5,7139,0.6,974,1564,1,0,36,21.0,LOW,LOW
23,1,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N1,5253,0.51,542,1707,1,0,22,19.5,LOW,LOW
23,1,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N5,7139,0.6,974,239,1,0,35,16.2,LOW,LOW
23,1,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N5,7139,0.6,974,1066,1,0,41,14.8,MEDIUM,MEDIUM
23,1,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N3,3712,0.6,432,365,1,0,21,19.8,LOW,LOW
23,1,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N2,3839,0.62,958,238,1,0,27,33.2,LOW,LOW
23,1,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N0,8238,0.48,1159,1844,0,0,25,33.8,LOW,LOW
23,1,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N6,4628,0.63,1118,297,0,0,24,19.0,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,1491,1,0,15,21.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N2,3839,0.62,958,1656,1,0,31,32.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,315,0,0,31,32.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N5,7139,0.6,974,1647,1,0,31,27.2,LOW,LOW
23,1,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,226,0,0,37,25.8,LOW,LOW
23,1,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N2,3839,0.62,958,176,0,0,24,19.0,LOW,LOW
23,1,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N7,7464,0.55,859,1663,1,0,27,18.2,LOW,LOW
23,1,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N5,7139,0.6,974,1991,0,0,37,25.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N3,3712,0.6,432,320,1,0,21,29.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,372,1,0,30,17.5,LOW,LOW
23,1,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N0,8238,0.48,1159,617,0,0,30,17.5,LOW,LOW
23,1,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N4,3244,0.47,638,1490,1,0,27,33.2,LOW,LOW
23,1,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N3,3712,0.6,432,512,0,0,25,33.8,LOW,LOW
23,1,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N6,4628,0.63,1118,1766,1,0,24,19.0,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,1292,0,0,22,19.5,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N6,4628,0.63,1118,516,0,0,19,30.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,1929,0,0,13,31.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,1685,1,0,25,28.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N1,5253,0.51,542,797,0,0,31,27.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,489,1,0,29,22.8,LOW,LOW
23,1,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N4,3244,0.47,638,1125,1,0,18,25.5,LOW,LOW
23,1,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N1,5253,0.51,542,1366,1,0,29,17.8,LOW,LOW
23,1,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N6,4628,0.63,1118,998,0,0,23,19.2,LOW,LOW
23,1,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N2,3839,0.62,958,1889,1,0,29,32.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N7,7464,0.55,859,360,0,0,27,33.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N3,3712,0.6,432,341,0,0,25,18.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N3,3712,0.6,432,205,0,0,31,17.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N6,4628,0.63,1118,558,0,0,29,32.8,LOW,LOW
23,1,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N3,3712,0.6,432,899,1,0,25,33.8,LOW,LOW
23,1,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N4,3244,0.47,638,1886,0,0,23,19.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N7,7464,0.55,859,253,1,0,30,17.5,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N6,4628,0.63,1118,917,1,0,26,23.5,LOW,LOW
23,1,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N4,3244,0.47,638,1293,0,0,13,26.8,LOW,LOW
23,1,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N3,3712,0.6,432,1437,1,0,31,17.2,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N2,3839,0.62,958,792,0,0,16,21.0,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N4,3244,0.47,638,510,1,0,25,18.8,LOW,MEDIUM
23,1,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N0,8238,0.48,1159,385,0,0,34,16.5,LOW,MEDIUM
0,2,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,582,0,0,36,31.0,LOW,LOW
0,2,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N4,3244,0.47,638,1749,0,0,27,33.2,LOW,LOW
0,2,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N7,7464,0.55,859,244,1,0,26,18.5,LOW,LOW
0,2,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N6,4628,0.63,1118,1917,0,0,32,17.0,LOW,LOW
0,2,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,654,0,0,39,30.2,LOW,LOW
0,2,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N3,3712,0.6,432,172,0,0,17,35.8,LOW,LOW
0,2,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N2,3839,0.62,958,1431,0,0,31,27.2,LOW,LOW
0,2,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,1078,1,0,35,26.2,LOW,LOW
0,2,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N1,5253,0.51,542,143,0,0,27,18.2,LOW,LOW
0,2,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N2,3839,0.62,958,1684,0,0,17,20.8,LOW,LOW
0,2,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N7,7464,0.55,859,1496,1,0,31,27.2,LOW,LOW
0,2,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,206,1,0,24,29.0,LOW,LOW
0,2,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,1524,1,0,24,19.0,LOW,LOW
0,2,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,1536,1,0,16,21.0,LOW,LOW
0,2,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N7,7464,0.55,859,336,0,0,38,30.5,LOW,LOW
0,2,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N1,5253,0.51,542,1937,0,0,32,32.0,LOW,LOW
0,2,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N6,4628,0.63,1118,496,1,0,30,17.5,LOW,LOW
0,2,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,1980,1,0,26,18.5,LOW,LOW
0,2,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N1,5253,0.51,542,575,0,0,19,30.2,LOW,LOW
0,2,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,565,0,0,14,31.5,LOW,LOW
0,2,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N3,3712,0.6,432,1742,0,0,29,27.8,LOW,LOW
0,2,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N6,4628,0.63,1118,1764,0,0,19,30.2,LOW,LOW
0,2,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N4,3244,0.47,638,216,0,0,13,26.8,LOW,LOW
0,2,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N1,5253,0.51,542,469,1,0,22,24.5,LOW,LOW
0,2,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N2,3839,0.62,958,743,0,0,25,18.8,LOW,LOW
0,2,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N5,7139,0.6,974,698,0,0,37,15.8,LOW,LOW
0,2,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N2,3839,0.62,958,1080,1,0,20,35.0,LOW,LOW
0,2,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N5,7139,0.6,974,256,0,0,29,32.8,LOW,LOW
0,2,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N4,3244,0.47,638,1113,0,0,20,20.0,LOW,LOW
0,2,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N7,7464,0.55,859,1008,0,0,36,16.0,LOW,LOW
0,2,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,1697,1,0,35,31.2,LOW,LOW
0,2,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N4,3244,0.47,638,1178,0,0,21,34.8,LOW,LOW
0,2,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N6,4628,0.63,1118,1529,1,0,27,18.2,LOW,LOW
0,2,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N5,7139,0.6,974,809,0,0,29,17.8,LOW,LOW
0,2,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N7,7464,0.55,859,672,1,0,38,20.5,LOW,LOW
0,2,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N7,7464,0.55,859,1967,0,0,27,23.2,LOW,LOW
0,2,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N5,7139,0.6,974,724,0,0,30,17.5,LOW,LOW
0,2,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N2,3839,0.62,958,862,0,0,22,19.5,LOW,LOW
0,2,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N4,3244,0.47,638,581,0,0,16,21.0,LOW,LOW
0,2,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N2,3839,0.62,958,333,1,0,30,17.5,LOW,LOW
0,2,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N3,3712,0.6,432,669,1,0,17,35.8,LOW,LOW
0,2,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N2,3839,0.62,958,1794,1,0,28,33.0,LOW,LOW
0,2,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,671,0,0,14,21.5,LOW,LOW
0,2,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N3,3712,0.6,432,138,1,0,28,18.0,LOW,LOW
0,2,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N6,4628,0.63,1118,1009,1,0,31,32.2,LOW,LOW
0,2,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N6,4628,0.63,1118,521,0,0,20,35.0,LOW,LOW
0,2,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N1,5253,0.51,542,1451,0,0,30,27.5,LOW,LOW
0,2,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N2,3839,0.62,958,1452,0,0,29,27.8,LOW,LOW
0,2,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N0,8238,0.48,1159,1209,0,0,33,16.8,LOW,LOW
0,2,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N6,4628,0.63,1118,1963,0,0,30,17.5,LOW,LOW
0,2,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N2,3839,0.62,958,1759,1,0,26,28.5,LOW,LOW
0,2,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,798,0,0,30,27.5,LOW,LOW
0,2,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N2,3839,0.62,958,1702,1,0,29,17.8,LOW,LOW
0,2,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N0,8238,0.48,1159,1233,0,0,25,18.8,LOW,LOW
0,2,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N6,4628,0.63,1118,1858,1,0,31,32.2,LOW,LOW
0,2,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N7,7464,0.55,859,1272,1,0,39,30.2,LOW,LOW
0,2,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N1,5253,0.51,542,880,0,0,26,18.5,LOW,LOW
0,2,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,370,0,0,30,17.5,LOW,LOW
0,2,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N1,5253,0.51,542,1737,1,0,18,30.5,LOW,LOW
0,2,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N1,5253,0.51,542,611,0,0,26,28.5,LOW,LOW
0,2,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,1269,1,0,34,26.5,LOW,LOW
